Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Estonia,EST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.66187296,12.02607641,12.43269225,12.856395,13.25550257,13.60116788,13.96374219,14.25387306,14.49832154,14.74409616,15.01773982,15.41434043,15.82034697,16.20792055,16.528585,16.75508687,16.99483386,17.15797711,17.27129791,17.38200107,17.5240466,17.73611537,17.98476222,18.26055182,18.54434895,18.82204018,19.05811578,19.31316745,19.62635685,19.99180778,20.373228
Eswatini,SWZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.455922765,2.478273112,2.495752561,2.513782716,2.537625879,2.570559567,2.613621461,2.66330782,2.718186624,2.774950005,2.832405874,2.92913737,3.02318119,3.114679087,3.204272493,3.291450728,3.378078395,3.457817182,3.531042102,3.600868869,3.667509675,3.738411038,3.808344019,3.871764367,3.920936532,3.951382372,3.988430849,4.007894702,4.014587941,4.014789266,4.012363769
Ethiopia,ETH,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.159268011,3.154087841,3.136288534,3.113193319,3.095525746,3.090392026,3.094043445,3.103677695,3.112612131,3.112894325,3.101573543,3.109716759,3.11128877,3.109766993,3.109516961,3.113433994,3.149383369,3.185342136,3.222171147,3.260768985,3.301473287,3.335308817,3.368801434,3.400771465,3.429154599,3.453409216,3.472978538,3.487830499,3.501132998,3.516690455,3.536893786
Faroe Islands,FRO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.930660346,2.962057435,2.984811994,3.000676854,3.013287461,3.020795048,3.097709546,3.178359504,3.258985424,3.337455026,3.415264499,3.537549529,3.659582193,3.789107877,3.932946959,4.094551633,4.237621849,4.383573111,4.531318573,4.676695129,4.818694189,4.909496681,4.974747679,5.009889003,5.00927344,4.972790392,5.137786724,5.292099118,5.449680413,5.624229594,5.817423266
Finland,FIN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.4354118,13.64124225,13.82882798,13.99817697,14.14854377,14.28119332,14.43550772,14.58107601,14.72096002,14.85716759,14.99392631,15.20718196,15.41612463,15.62218235,15.82537384,16.02705267,16.19926969,16.35777074,16.5460746,16.82512015,17.22956691,17.73314029,18.34384471,19.0107818,19.65889401,20.24437697,20.79095435,21.2787526,21.72078755,22.14064462,22.5544875
France,FRA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.03602484,14.31419179,14.55105956,14.75823213,14.9575241,15.16028922,15.37353148,15.572091,15.75490254,15.91718512,16.05736946,16.16932618,16.27019756,16.35708921,16.42364183,16.47189967,16.51431046,16.52661993,16.54953904,16.64523871,16.85203118,17.13528377,17.51694086,17.96878792,18.43585687,18.88111529,19.28412493,19.66899677,20.03462475,20.39137028,20.75345541
French Polynesia,PYF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.311572997,3.349597008,3.379092379,3.411475394,3.465034524,3.532794365,3.665854032,3.811941851,3.964244073,4.112250816,4.262399973,4.398381585,4.531433254,4.67149183,4.824760149,5.002705,5.258036091,5.536671983,5.824411784,6.102829741,6.354543919,6.553280189,6.720496063,6.867213163,7.033731437,7.248356058,7.556405354,7.909395803,8.290508105,8.68067615,9.068449457
Gabon,GAB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.63271995,5.612313393,5.586492436,5.556051887,5.520333316,5.479719728,5.447479907,5.404621593,5.351430396,5.287510467,5.213455339,5.1403693,5.050861008,4.948206489,4.83330194,4.709075336,4.603356846,4.485204489,4.358660292,4.227026352,4.091765488,4.000391776,3.906366986,3.811078378,3.717061259,3.626611271,3.60585555,3.58461718,3.563907468,3.544727257,3.528813416
"Gambia, The",GMB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.383127545,2.413282118,2.437820872,2.457906872,2.473743662,2.487295926,2.510456657,2.530057658,2.545058051,2.556585728,2.565449119,2.582138913,2.592181938,2.597996448,2.602091376,2.606201429,2.624093198,2.63756153,2.64703706,2.653827346,2.658214718,2.669646949,2.677147085,2.678549604,2.670794381,2.653629678,2.639060534,2.6168882,2.589980939,2.560925431,2.531419293
Georgia,GEO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.309867904,9.740185535,10.2132966,10.69882128,11.14335367,11.52098162,11.91305141,12.23371717,12.48094701,12.69037014,12.93284767,13.27253403,13.668153,14.05597971,14.34156149,14.48379257,14.61947338,14.59921807,14.47610289,14.33763467,14.24086122,14.19141356,14.18314385,14.21122479,14.26697967,14.34892499,14.49810108,14.67352639,14.86549143,15.06105563,15.25330978
Germany,DEU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.90676169,15.05282213,15.18867583,15.3089905,15.40468213,15.47516949,15.6813151,15.83441966,15.98083763,16.18688023,16.48823289,16.89964328,17.39578559,17.93202619,18.43669085,18.86832453,19.32318383,19.70494783,20.02351375,20.30060806,20.55275043,20.70545067,20.82498916,20.93657965,21.06416253,21.21859072,21.28871011,21.37148805,21.461962,21.56299232,21.68744937
Ghana,GHA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.810249886,2.830075713,2.846185631,2.859450672,2.870349942,2.879701179,2.89194626,2.896959264,2.895720884,2.889127302,2.878059777,2.876358106,2.869698046,2.858546761,2.842439916,2.822072441,2.827804838,2.826778987,2.824418362,2.827122156,2.838001666,2.873618544,2.91324777,2.951997443,2.982856638,3.003791311,3.030695411,3.049805358,3.068898007,3.097322178,3.140349771
Gibraltar,GIB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.56309491,13.76150533,13.97705388,14.21666319,14.48592191,14.78519898,15.10994918,15.45025942,15.7971913,16.13405998,16.4504863,16.81764993,17.16233818,17.47047211,17.72300327,17.91311749,18.22252528,18.45142036,18.64263038,18.86250291,19.1518233,19.39703275,19.72401767,20.10187608,20.47727898,20.82100424,21.12995676,21.3993538,21.65527208,21.94147013,22.28438997
Greenland,GRL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.96628292,7.922454904,7.899963979,7.860124198,7.790482325,7.691847479,7.80388313,7.914972383,8.066966605,8.276710403,8.533252944,8.612189949,8.690198198,8.760155762,8.803319693,8.827547988,8.956191093,9.096872326,9.273061751,9.504768927,9.795449625,9.738192442,9.698825457,9.666266063,9.627922352,9.584941468,9.603576967,9.603694284,9.621906796,9.677419355,9.792664611
Guam,GUM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.97066262,4.114317375,4.254089486,4.394283998,4.525846977,4.650971071,4.794677833,4.92604938,5.05723123,5.197690204,5.353153629,5.579887597,5.810047335,6.036762048,6.2371522,6.410903903,6.583127427,6.728487161,6.871400186,7.047215907,7.265873912,7.544523207,7.856446411,8.191039044,8.528966065,8.865451984,9.186197078,9.512968633,9.849910719,10.18984542,10.53414309
Guatemala,GTM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.360279401,3.438307672,3.509455177,3.573609083,3.631864072,3.68501134,3.755332416,3.823557992,3.886639072,3.940519898,3.983994841,4.033116796,4.072923178,4.105850992,4.135876392,4.165614185,4.187154741,4.212870248,4.24056012,4.266630195,4.290492882,4.324467227,4.353165927,4.385894268,4.435273081,4.507320106,4.592254175,4.696319296,4.812072508,4.928984331,5.042039415
Guinea,GIN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.518546009,3.544470729,3.563172216,3.575033572,3.579901812,3.578025001,3.564613757,3.541038165,3.509345954,3.471544654,3.429404919,3.401951342,3.363819133,3.315867888,3.25872031,3.192803269,3.179912812,3.160841347,3.133417368,3.094244159,3.04295177,3.01618775,2.977479131,2.935723606,2.901466436,2.879727658,2.889926753,2.906819538,2.926022448,2.94190559,2.952318985
Guinea-Bissau,GNB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.344027906,3.310202682,3.267310237,3.216720352,3.159199734,3.095272644,3.073099197,3.046242417,3.013329337,2.971801779,2.922498192,2.898119641,2.864834314,2.827698793,2.791566298,2.759028351,2.754683754,2.751953005,2.745940387,2.731007918,2.706622032,2.700722782,2.685081861,2.66821578,2.661960238,2.671422207,2.717850495,2.771552585,2.823716336,2.863260455,2.885770891
Guyana,GUY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.93564453,3.975155613,3.977146735,3.951234777,3.913579726,3.873945705,3.926681958,3.973772049,4.012189265,4.043490904,4.076387912,4.204340813,4.342035127,4.472027517,4.570512124,4.622850503,4.627229035,4.602973446,4.574748566,4.574318125,4.617205472,4.801682916,5.019069392,5.257314447,5.501323063,5.742788938,5.972894909,6.207125185,6.450271243,6.711584305,6.999537221
Haiti,HTI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.05587335,4.065440551,4.061237575,4.049264083,4.037057109,4.028237835,4.0482147,4.067253695,4.085542186,4.102436129,4.11812369,4.157504066,4.191634825,4.221096742,4.247051285,4.270056577,4.327493891,4.382060314,4.429341798,4.46261428,4.479822846,4.517658846,4.540183183,4.558915647,4.588743834,4.637614438,4.729680986,4.835433458,4.949403848,5.063669546,5.174668284
Honduras,HND,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.369037171,3.401959483,3.429438375,3.454667534,3.481246936,3.510921501,3.545068444,3.578924455,3.612690233,3.646232518,3.679909785,3.70403228,3.73153574,3.760793739,3.78909489,3.816135842,3.845003169,3.871746214,3.900322706,3.935809785,3.98136693,4.029633976,4.085610746,4.152743399,4.234126868,4.331259061,4.440514541,4.56082731,4.690617659,4.828189524,4.973200855
"Hong Kong SAR, China",HKG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.848489631,9.068597321,9.291359769,9.526622488,9.779274244,10.04561467,10.2478747,10.45227393,10.65039508,10.83665289,11.01342698,11.30469279,11.59294366,11.86195263,12.08399473,12.24639837,12.40063334,12.48351064,12.55106357,12.68822273,12.94717406,13.23949311,13.65092592,14.14538585,14.66660686,15.18638474,15.75198984,16.30646719,16.87504833,17.49825246,18.1967648
Hungary,HUN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.4572185,13.69364364,13.8833275,14.03446025,14.15653505,14.26042065,14.47575905,14.67705229,14.85522494,14.99766426,15.09719625,15.2625966,15.3663373,15.43722714,15.51400566,15.61873726,15.72013275,15.83802276,15.9524141,16.03860418,16.09239909,16.35132704,16.5823564,16.81924904,17.10766486,17.46880191,18.00234287,18.57786108,19.15772538,19.69445761,20.16310795
Iceland,ISL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.66643664,10.7909201,10.90482066,11.01745249,11.13156168,11.24878096,11.31704609,11.40116388,11.49308381,11.56727966,11.60982046,11.67768913,11.70438336,11.71618881,11.74666099,11.80863723,11.7870012,11.78800916,11.81833389,11.88785745,12.00519468,12.26435509,12.57784383,12.93388796,13.31643305,13.71414383,14.06777722,14.4255412,14.79509256,15.19212107,15.62200543
India,IND,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.80442513,3.860389458,3.909967412,3.954259367,3.994943618,4.033618828,4.108399324,4.17733827,4.242031535,4.304284566,4.365536666,4.450553509,4.532306498,4.608918157,4.677539026,4.737923202,4.816272781,4.887117401,4.953006291,5.016760274,5.081529681,5.174153151,5.265688508,5.363982934,5.478595609,5.614635659,5.79330515,5.983113317,6.179955649,6.377924156,6.573888676
Indonesia,IDN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.77396208,3.847290095,3.920294764,3.993681464,4.068383486,4.145189872,4.257089406,4.368090638,4.479087264,4.589828748,4.699113684,4.761192455,4.80317262,4.822652902,4.820302042,4.800765144,4.868222837,4.918851915,4.952433765,4.967382044,4.962514093,5.044132026,5.117566865,5.192082389,5.278582119,5.38343514,5.524336262,5.68194834,5.857165613,6.050302682,6.262513385
"Iran, Islamic Rep.",IRN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.29071401,3.390831754,3.490701062,3.592513024,3.698100831,3.807782488,3.93229175,4.051175811,4.165767573,4.276019091,4.380510277,4.47497026,4.563313233,4.643565138,4.710643447,4.762862981,4.831248806,4.897616542,4.967879914,5.049872103,5.147659071,5.254862008,5.370789717,5.498210225,5.642361781,5.807691884,5.914568964,6.03870524,6.184573806,6.358522055,6.564354586
Iraq,IRQ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.828202963,3.78262417,3.735618849,3.688609152,3.642809839,3.599453243,3.573634178,3.547113389,3.521129563,3.497170256,3.476276392,3.457050468,3.435828586,3.414513967,3.395502397,3.380274125,3.392242763,3.404964192,3.410690704,3.397033434,3.358744557,3.298213524,3.219362326,3.144435346,3.101747994,3.103628977,3.150920749,3.231339911,3.323599663,3.398533134,3.442730415
Ireland,IRL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.13989778,11.13224228,11.07949821,11.00153908,10.92350372,10.85817939,10.76789107,10.68580503,10.61632906,10.5614198,10.52358342,10.49396902,10.48142809,10.48309128,10.49429171,10.51327108,10.58397309,10.65309236,10.73450499,10.84943274,11.00989588,11.31346375,11.65533686,12.02579092,12.4074207,12.79107132,13.14759489,13.50665509,13.8658017,14.22283075,14.57795052
Isle of Man,IMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.925865371,9.05586514,9.207199762,9.377055898,9.564658412,9.771355324,9.81916575,9.867506875,9.916563042,9.96897651,10.02921316,10.02762728,10.03110071,10.03600614,10.03377777,10.02358687,10.06207941,10.09416923,10.14728161,10.25865803,10.44868498,10.53425225,10.66613421,10.83594349,11.02675723,11.22628467,11.47056013,11.72544666,11.97698602,12.20867441,12.41434527
Italy,ITA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.87047733,15.24394229,15.59342074,15.92358933,16.2440016,16.56184179,16.91158495,17.24760138,17.58050014,17.92383853,18.28466177,18.57952824,18.88318351,19.1789282,19.44123968,19.65976617,19.84555047,19.97598687,20.08355471,20.22157451,20.42683898,20.66377233,20.96215913,21.29929398,21.63533887,21.94864567,22.23486089,22.49968895,22.7516796,23.01213665,23.301893
Jamaica,JAM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.271067554,7.309782096,7.337033923,7.354318495,7.365118892,7.371756289,7.444080579,7.52365789,7.612789124,7.710218694,7.812631253,7.820833872,7.832199774,7.851077549,7.8814979,7.926268694,7.983025021,8.03770789,8.092955976,8.156376784,8.238971556,8.278516552,8.330401262,8.389757345,8.450408832,8.510730292,8.60067799,8.693331526,8.796642551,8.922391673,9.077772378
Japan,JPN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.86842979,12.30780362,12.77794085,13.2714228,13.77967381,14.2972111,14.83198024,15.3692625,15.90786988,16.44601377,16.98444563,17.50725223,18.03048168,18.55893264,19.09753109,19.65235198,20.17768365,20.6976125,21.23589741,21.82910874,22.49807112,23.1582519,23.87793593,24.62559891,25.34970977,26.01933226,26.59181651,27.10947942,27.57636991,28.00204928,28.39727307
Jordan,JOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.195808059,3.11246176,3.035418707,2.973018323,2.933343975,2.919668422,2.943720639,2.969243737,2.996354148,3.02524245,3.056617159,3.114558848,3.174100791,3.234505514,3.29365526,3.348668447,3.402280549,3.45949342,3.517940577,3.575231458,3.630580239,3.640422892,3.655987506,3.678737239,3.710857525,3.755627079,3.781486131,3.810259372,3.846490398,3.893416292,3.953696972
Kazakhstan,KAZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.864517986,6.113514075,6.431383653,6.764597459,7.032626311,7.1908763,7.231398918,7.136555796,6.978677047,6.863241085,6.839913021,7.067059105,7.35724605,7.616846868,7.739375994,7.690617691,7.611134989,7.430590194,7.201753511,6.986570535,6.810934023,6.813276841,6.808669658,6.784089408,6.756042367,6.758814697,6.918427734,7.136823252,7.391846271,7.652343941,7.902802126
Kenya,KEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.481464476,2.460538732,2.440101464,2.420139932,2.400065631,2.379461815,2.377303433,2.364492327,2.342206843,2.311709757,2.273715228,2.249081573,2.220365594,2.184912566,2.138546947,2.080882416,2.053880109,2.018445131,1.981462044,1.951359491,1.932345794,1.95128689,1.978336516,2.012872106,2.053847688,2.101040019,2.176349877,2.256105606,2.339186612,2.42382671,2.509186314
Kiribati,KIR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.408839779,3.463062476,3.509616671,3.528976702,3.507238816,3.452002625,3.451072836,3.429483582,3.3903085,3.34450176,3.296364757,3.376859369,3.457992097,3.517757641,3.547000519,3.539669645,3.567832272,3.574129518,3.565172487,3.561874567,3.566605458,3.532006722,3.521669644,3.525813328,3.543253101,3.550887947,3.694322989,3.824523905,3.952627172,4.082274714,4.215188072
"Korea, Dem. People's Rep.",PRK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.339184235,4.488729521,4.629680929,4.769246294,4.921363824,5.095008535,5.22648717,5.362443171,5.512329127,5.687636204,5.89474281,6.186950406,6.493288425,6.803253836,7.108903733,7.407892524,7.715458296,8.00648048,8.278483112,8.529093318,8.757250242,9.046298655,9.3224148,9.552968518,9.691525071,9.720081133,9.668730798,9.511728846,9.33452041,9.25808889,9.348691577
"Korea, Rep.",KOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.233009632,5.40150749,5.536986703,5.659849814,5.801322546,5.978046442,6.162028468,6.383672943,6.636021332,6.905559626,7.186195743,7.511592198,7.848069899,8.189427146,8.529132837,8.863198969,9.222378083,9.57052755,9.921729,10.29266126,10.69331515,11.10133441,11.52864629,11.96329769,12.40276742,12.859361,13.33794019,13.85224776,14.41855583,15.0601769,15.79090637
Kosovo,XKX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.331380432,1.410183449,1.453227381,1.457457857,1.428186586,1.364405402,1.362012764,1.391136765,1.44245131,1.505813584,1.579562696,1.675096349,1.789192966,1.918370708,2.047996539,2.164260562,2.152782693,2.119872094,2.075783629,2.032544678,1.997537338,1.997089702,2.006537761,2.025904214,2.060206327,2.118891196,2.241971253,2.382461572,2.550472384,2.763838983,3.035800131
Kyrgyz Republic,KGZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.029677204,5.129505273,5.259718203,5.387475568,5.468014013,5.478640835,5.532226409,5.525873711,5.492568382,5.478711204,5.50692664,5.59371698,5.69488066,5.770086147,5.76145489,5.642865404,5.476172541,5.244665141,4.985995187,4.740613829,4.523399971,4.42682952,4.353636774,4.313888133,4.309617947,4.335219909,4.358538308,4.412807467,4.494727976,4.600294583,4.727893633
Lao PDR,LAO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.527251089,3.538288414,3.54327918,3.541882759,3.534131713,3.521378286,3.538761854,3.552728889,3.56299671,3.568818565,3.57043034,3.603143459,3.627272472,3.643968411,3.653468753,3.655873523,3.67015539,3.675911042,3.676814485,3.677148526,3.679915637,3.702095622,3.726788455,3.755566168,3.790952559,3.836325596,3.912168051,3.991551891,4.075149964,4.163984571,4.2591773
Latvia,LVA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.87529532,12.22775353,12.61667762,13.01827843,13.39468664,13.72129736,14.05887934,14.31895804,14.53321863,14.74827374,14.98848234,15.40955097,15.82654885,16.22396619,16.57385227,16.85782327,17.20339981,17.51303064,17.77991479,17.99998601,18.17863465,18.48553456,18.76413716,19.02450761,19.27510082,19.51860013,19.6798709,19.83330403,20.04362032,20.336511,20.68738277
Lebanon,LBN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.259960243,5.219655913,5.191942348,5.173151011,5.163431283,5.16582681,5.263407156,5.369497904,5.48246659,5.595119866,5.699626676,5.710396966,5.745605488,5.799663885,5.865656113,5.940776328,6.035355196,6.110970805,6.18419763,6.267325379,6.358128842,6.295047353,6.254681621,6.238197659,6.257902037,6.32731324,6.519968408,6.746236054,7.002368134,7.273291633,7.549046253
Lesotho,LSO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.245818188,4.231354363,4.213579759,4.197590213,4.184440753,4.170393101,4.167418449,4.153870544,4.13263273,4.106190379,4.077323736,4.168263138,4.246515347,4.313527697,4.371566448,4.42199193,4.468227418,4.518798423,4.572526494,4.627635065,4.684099518,4.72045945,4.751726308,4.776414448,4.793229081,4.801456615,4.83911076,4.872643715,4.901087497,4.925825825,4.948817808
Liberia,LBR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.297153251,3.347958154,3.390846633,3.421765276,3.431977862,3.40975839,3.398322038,3.39574981,3.402329551,3.425032003,3.471319199,3.46085059,3.4465567,3.430452075,3.411380922,3.38645344,3.384195234,3.38440243,3.380591265,3.366529635,3.342331054,3.316263603,3.276261413,3.232867284,3.197632943,3.176334849,3.196464104,3.222707713,3.2534318,3.285693974,3.318477381
Libya,LBY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.111641841,3.175623129,3.241662608,3.308950559,3.375514303,3.440855739,3.518883692,3.588584385,3.651395672,3.709813216,3.764783569,3.821578587,3.872673175,3.917857105,3.9557427,3.985021248,4.044966495,4.097200453,4.138709846,4.165090747,4.174428329,4.196711645,4.206547892,4.21107342,4.219749115,4.238682583,4.276541466,4.329174115,4.392040259,4.458238878,4.525815523
Liechtenstein,LIE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.87857664,11.15653272,11.44622741,11.73903485,12.0228503,12.28943157,12.65135597,12.98828742,13.30495752,13.60975818,13.90857775,14.33560042,14.76084131,15.18332106,15.59463387,15.98583008,16.31974959,16.61433946,16.8686515,17.0855612,17.27131175,17.56530042,17.84603887,18.12213229,18.40126374,18.6855533,18.96844395,19.30095234,19.70503316,20.15841271,20.61797994
Luxembourg,LUX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.39738234,13.5138423,13.63868634,13.75721378,13.84975884,13.91060618,13.99713526,14.04658384,14.06960005,14.07659381,14.07373946,14.17657509,14.263532,14.33464037,14.38761982,14.42069535,14.33345504,14.2294937,14.12593607,14.04253948,13.99301816,13.95571406,13.93972388,13.94260543,13.96100383,13.99422311,14.04230196,14.10670541,14.18315418,14.27494888,14.39076134
"Macao SAR, China",MAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.526026154,6.649115167,6.780914739,6.914659413,7.04688749,7.171742587,7.230796216,7.280641432,7.324665052,7.361675785,7.387407605,7.306057022,7.23406436,7.175469668,7.129392257,7.096910479,7.028973327,6.935626775,6.83760352,6.780015198,6.799462672,7.010485956,7.303218394,7.66853952,8.098500867,8.590979679,9.164115685,9.798019548,10.48420293,11.21173559,11.97147851
Madagascar,MDG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.025175467,3.027392444,3.024834051,3.019188258,3.012166263,3.004638081,3.007058779,3.004539912,2.996780764,2.983650407,2.965838484,2.964491826,2.959496197,2.949949885,2.934168893,2.91236319,2.904137648,2.889943309,2.872156505,2.852820566,2.833775537,2.82544119,2.815241393,2.809162652,2.814256685,2.834053421,2.878249178,2.930183799,2.986717126,3.044064128,3.100694962
Malawi,MWI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.103588708,3.163278858,3.22712029,3.292740484,3.353718413,3.40447858,3.36944138,3.321150725,3.261438366,3.194340466,3.122491312,3.086441568,3.043044431,2.992504863,2.934073754,2.867387742,2.836823947,2.797424876,2.751923274,2.704174749,2.655909938,2.656689913,2.659662257,2.660441891,2.653123916,2.636028742,2.647480907,2.649014193,2.64543493,2.642024179,2.641543481
Malaysia,MYS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.680662662,3.705482367,3.735114712,3.764843932,3.788642223,3.805456635,3.826923638,3.837063223,3.846738909,3.870246091,3.915046729,4.029926207,4.144195292,4.2414943,4.32434222,4.415360148,4.559361034,4.688595255,4.788194715,4.863843715,4.938167441,5.114471037,5.311792902,5.525858546,5.748608236,5.975574876,6.203104001,6.433952021,6.671754625,6.920771309,7.183683717
Maldives,MDV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.789503401,2.839160657,2.881086915,2.92698007,2.985663025,3.062497295,3.183464965,3.315999727,3.457190218,3.609515697,3.76380647,3.909453522,4.052878111,4.190192379,4.316579121,4.426359791,4.491170642,4.538605897,4.565703504,4.571050204,4.555223195,4.415563936,4.275533246,4.142273811,4.026757698,3.938977611,3.858788001,3.778389289,3.703344606,3.641000239,3.593417002
Mali,MLI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.825850041,3.812598814,3.787687561,3.752672998,3.709131772,3.658091942,3.599831706,3.535080156,3.463914744,3.385362836,3.299317724,3.232274034,3.155561382,3.075051147,2.997832497,2.926989407,2.895228782,2.866535047,2.835454116,2.795274729,2.744191063,2.709391611,2.664345609,2.615275491,2.569626202,2.530962892,2.521902744,2.514915654,2.507229758,2.495127818,2.477152421
Malta,MLT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.48630582,10.69172224,10.87468843,11.05198571,11.23852843,11.44188317,11.62857361,11.8164999,12.00779777,12.20243352,12.40381562,12.60773904,12.84190832,13.10785089,13.39342679,13.69296657,13.95990431,14.24144052,14.5966578,15.07780305,15.69161841,16.21947074,16.84174591,17.52219284,18.18910871,18.79121411,19.37917482,19.88728869,20.3493243,20.81717275,21.32385747
Marshall Islands,MHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
