Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Estonia,EST,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.15484084,65.90676125,65.76495598,65.72123051,65.73808261,65.78235954,66.13650214,66.46442118,66.76920167,67.07802953,67.39932186,67.5472254,67.68600134,67.82933173,67.96889037,68.08817628,67.99838146,67.91792879,67.8011571,67.61225475,67.34279158,66.92204391,66.48656737,66.03063389,65.55041226,65.04749777,64.81120538,64.46494213,64.01656941,63.54492294,63.12860196
Eswatini,SWZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,48.81508232,49.30566236,49.68932852,50.05317076,50.51552412,51.12602917,51.52531761,52.11298014,52.81513351,53.51521163,54.15954288,54.56788564,54.83431283,55.01749117,55.18890446,55.38032504,55.57392587,55.74793891,55.90102339,56.02936073,56.14436764,56.24556334,56.42673689,56.6391834,56.81965336,56.94999475,57.36586364,57.64768115,57.87292052,58.1537805,58.54474023
Ethiopia,ETH,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.54012744,50.38078939,50.29042608,50.25752424,50.27092478,50.3281733,50.25814859,50.2365215,50.25865443,50.32643715,50.4356555,50.33998454,50.30989595,50.316514,50.34161125,50.39584951,50.54480867,50.75047523,51.02436332,51.36817196,51.76671341,52.25844476,52.77091022,53.29853088,53.83490768,54.37154756,54.806239,55.26137124,55.7158851,56.14686837,56.54546986
Faroe Islands,FRO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.62857943,58.8992944,59.17533168,59.50092918,59.91465618,60.41229003,60.52938222,60.76650991,61.05401815,61.31739557,61.55305879,62.48524127,63.2813947,64.0006568,64.70007092,65.37115204,65.40145192,65.53546443,65.74788759,65.98155891,66.18086618,66.0505716,65.89462806,65.68400477,65.4312467,65.17953045,65.11699349,65.05660094,65.03769739,65.0820886,65.17131559
Finland,FIN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.25798013,67.10843025,66.94688226,66.80384377,66.71674092,66.70433024,66.6064432,66.64006727,66.74619431,66.83770208,66.87011874,66.91386194,66.85966418,66.75406387,66.67015759,66.63364979,66.60377062,66.6243656,66.63144999,66.52419893,66.24784607,65.77964756,65.19782004,64.54761203,63.91531419,63.36096879,62.87518101,62.47008231,62.13402948,61.84301383,61.58039027
France,FRA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.88277919,65.79446662,65.6639371,65.51323234,65.37989191,65.28036487,65.18639453,65.1119442,65.06422891,65.04106908,65.03560716,64.99006334,64.97819248,64.98883814,65.01053305,65.03434458,65.00602043,64.99289703,64.96176362,64.86391581,64.67012556,64.37688916,63.99616067,63.56295102,63.13889012,62.76647242,62.4703445,62.22117654,62.00891081,61.80647185,61.59288873
French Polynesia,PYF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.29761637,61.31225273,61.46975802,61.71893544,61.97519106,62.2150584,62.55296372,62.79698148,63.04227663,63.39783508,63.89195882,64.42263331,65.0691644,65.7471419,66.3520735,66.84210526,67.2740508,67.5633086,67.76350919,67.95335791,68.16573155,68.37705175,68.67820579,68.98656447,69.15809426,69.13160323,69.31876536,69.20341033,68.94759777,68.75543795,68.70826036
Gabon,GAB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.61688405,52.493331,52.42160468,52.40313932,52.44694988,52.55708579,52.67571465,52.8683878,53.1232987,53.4268739,53.77104432,54.1602842,54.58758145,55.03847485,55.49658552,55.945889,56.53993422,57.10208309,57.61606543,58.07455791,58.47506988,58.88646502,59.26522648,59.58292219,59.83575751,60.04053015,59.80552555,59.59324359,59.41022284,59.27572714,59.2072997
"Gambia, The",GMB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.78565979,53.16030556,52.66989464,52.27597935,51.93892957,51.64716567,51.20475977,50.86620365,50.61467945,50.44682112,50.36248684,50.39122871,50.4796473,50.62303223,50.82200321,51.07288075,51.21590756,51.42305872,51.67517618,51.94115426,52.19646932,52.28631705,52.40195211,52.5350968,52.68235541,52.84261647,52.90754052,53.00730976,53.141274,53.31195644,53.51856358
Georgia,GEO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.82991384,65.58441969,65.39105256,65.36857571,65.59780331,66.05571252,65.91750068,65.92766658,66.03856102,66.17104743,66.24550942,66.25415204,66.27500164,66.3010869,66.36609355,66.4906246,66.74204959,67.05939978,67.38608453,67.65090567,67.80414428,67.71366059,67.56095929,67.33930216,67.0450679,66.68471588,66.25135414,65.79735257,65.33926797,64.90751896,64.52627829
Germany,DEU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.14479478,68.88220762,68.66624041,68.49644049,68.36364612,68.26593844,68.18977807,68.11961206,68.04844725,67.96026368,67.83921211,67.60595765,67.37253548,67.13905687,66.91467656,66.71504331,66.50495348,66.31166703,66.13711176,65.99266964,65.87886682,65.78525291,65.74820938,65.73234874,65.68373814,65.56447055,65.39599085,65.17782359,64.9170079,64.6375192,64.35695518
Ghana,GHA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.98675439,53.09063035,53.24563403,53.43322511,53.63425823,53.84223763,53.95985774,54.07762081,54.2183713,54.41250085,54.66955093,54.90377856,55.21910805,55.58455808,55.95647452,56.31076137,56.64338374,56.95937885,57.26389922,57.56865062,57.87553473,58.04243407,58.21632954,58.39935853,58.59489365,58.80449011,58.94660284,59.13016395,59.33504041,59.53780569,59.72849367
Gibraltar,GIB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.79179878,67.18285133,67.49573618,67.75991414,68.01750765,68.28066587,68.29675685,68.36888219,68.45404896,68.49496278,68.46891168,68.26843913,68.02076137,67.75347708,67.52247799,67.35838556,67.00132532,66.69193564,66.40746197,66.11371631,65.79322033,65.55250913,65.3157625,65.08096457,64.84708249,64.61915148,64.51476823,64.39583895,64.27348306,64.16193128,64.05968922
Greenland,GRL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.13865734,53.34853825,53.47295837,53.60276901,53.83988244,54.24776643,54.9212384,55.60664389,56.3403613,57.16572946,58.07182519,59.14633556,60.26883069,61.33551272,62.26436793,63.05500616,63.77021528,64.41486833,65.04039599,65.66561741,66.23648019,66.44537249,66.74329431,67.01488398,67.1631375,67.17397057,67.16336692,67.03194617,66.81680334,66.60535879,66.43086302
Guam,GUM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.16161616,65.84405277,65.47347321,65.0710209,64.70147477,64.42659778,64.16317709,64.0286621,64.01163669,64.0682546,64.16058817,64.06352901,63.98877691,63.94491399,63.96986736,64.08252421,64.23591851,64.4809156,64.76961191,65.03272079,65.23356163,65.40089673,65.49351234,65.5345465,65.56677597,65.60026691,65.61420304,65.65397094,65.68638097,65.67599555,65.60568805
Guatemala,GTM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.78878427,50.90586897,50.97598569,51.04282334,51.15612531,51.33106256,51.43335844,51.62342893,51.86487162,52.0955585,52.28612458,52.54246854,52.75149629,52.95632695,53.22187947,53.57767256,54.00979815,54.54432584,55.14608721,55.75658257,56.34349998,56.99620993,57.58738049,58.14206836,58.69667447,59.26100031,59.74785981,60.25278792,60.7525321,61.21168353,61.61552902
Guinea,GIN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.50899291,51.16410421,50.90440227,50.71845451,50.59473676,50.52820469,50.30221944,50.15585204,50.08111789,50.07491859,50.13785187,49.95395672,49.85730382,49.84176451,49.89291088,49.99654759,50.07494554,50.19310451,50.35009476,50.54666736,50.78210973,50.9922967,51.24402098,51.52425676,51.81036971,52.08652173,52.46573455,52.84481425,53.22380421,53.60810527,53.99872609
Guinea-Bissau,GNB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.1965115,50.18235187,50.20581173,50.28957575,50.47423632,50.76851442,50.77819978,50.91822589,51.14464934,51.40184058,51.66282222,51.92713588,52.21494946,52.52251024,52.84699107,53.17570431,53.35541068,53.55210575,53.7548309,53.95523077,54.14767775,54.21349734,54.31173866,54.42446709,54.53816006,54.65109987,54.68375338,54.74237547,54.83713146,54.98307584,55.18701464
Guyana,GUY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.91424831,60.12956799,60.18111092,60.11186193,60.04116506,60.04366267,60.22108452,60.44131034,60.58773273,60.53484581,60.26810764,60.03548012,59.66548915,59.28513051,59.0630477,59.08762563,59.80293243,60.64913178,61.56796109,62.43409949,63.16616762,63.67289516,64.0858672,64.41296746,64.68639472,64.92484025,65.06570146,65.21757638,65.33518355,65.35848517,65.26853914
Haiti,HTI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.71740204,52.76201915,52.79774159,52.87685896,53.06669543,53.38777711,53.69827257,54.12887951,54.63653623,55.15143123,55.63526621,56.03703597,56.42931638,56.80917886,57.18454701,57.56074198,57.89041695,58.21636704,58.54556744,58.889252,59.25277119,59.5843795,59.93559609,60.29537506,60.64869221,60.98774611,61.26775259,61.54011804,61.80835189,62.07774305,62.35143645
Honduras,HND,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.75598808,50.98893008,51.24531954,51.51975785,51.79914795,52.07328271,52.3439145,52.6061089,52.87206333,53.1645259,53.49715089,53.80613669,54.19935592,54.64747642,55.11492385,55.58885023,56.13126446,56.65674332,57.19345617,57.78249308,58.43757777,59.10244602,59.82452098,60.57197568,61.29030709,61.94650538,62.55904699,63.09407994,63.56850081,64.01238565,64.43861932
"Hong Kong SAR, China",HKG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,70.42995228,70.67980773,70.8607834,71.00704852,71.16304257,71.34285095,71.41322931,71.60129468,71.81336676,71.98404714,72.12388972,72.40556766,72.63287711,72.84617536,73.09868419,73.40552005,73.86099546,74.30746862,74.71167328,75.00361752,75.12407894,75.11487043,74.99848159,74.73462986,74.28499146,73.64606103,73.0503668,72.21830628,71.2240546,70.17503941,69.13080079
Hungary,HUN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.12864415,66.12371513,66.4345894,66.91970106,67.35895441,67.65284267,67.78805575,67.8564347,67.88595512,67.94790064,68.07410826,68.24839169,68.4054924,68.55815532,68.71337923,68.86447932,68.8182856,68.82682011,68.88781646,68.97095308,69.04770347,68.93016953,68.81248633,68.6560694,68.41882874,68.08257746,67.626637,67.04987336,66.4302824,65.87232267,65.4282334
Iceland,ISL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.38914222,64.41402975,64.3806866,64.3248203,64.30311762,64.3398137,64.37904868,64.5442578,64.77645879,65.00053982,65.18622854,65.44730247,65.60041216,65.70990998,65.8431351,66.01147878,66.28519952,66.58136266,66.8576447,67.06627181,67.19737269,66.99178296,66.77465515,66.53198324,66.26170898,65.97293508,65.78779432,65.5848059,65.37258734,65.16070802,64.95371334
India,IND,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.22990246,58.37403848,58.5472698,58.75605047,59.012126,59.31657719,59.56507329,59.8572303,60.18600058,60.53971518,60.90862046,61.18898716,61.4993847,61.83084479,62.173897,62.52276485,62.80842981,63.10261029,63.40924784,63.74196691,64.10821053,64.429404,64.80551944,65.20848906,65.5959799,65.94416405,66.27426247,66.53818711,66.7667425,67.00381119,67.26549988
Indonesia,IDN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.7748754,60.26503611,60.72548575,61.17880437,61.65969107,62.18259484,62.63378082,63.13691066,63.66523891,64.1686588,64.6084658,64.78682435,64.93126796,65.0565537,65.18241233,65.3179695,65.61064203,65.8362152,66.00301231,66.11976605,66.20938439,66.43167506,66.6076764,66.77005263,66.95356767,67.16559219,67.2429804,67.40315016,67.59163708,67.73457784,67.80148032
"Iran, Islamic Rep.",IRN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.15699001,51.52817226,52.10364276,52.85273714,53.73611662,54.72961426,56.05063463,57.37711287,58.7391489,60.16893289,61.65619111,63.12075924,64.58113212,65.9817241,67.24839963,68.34311208,69.12684134,69.7815963,70.28121256,70.61992199,70.80807124,70.93358277,70.93400786,70.819846,70.60730565,70.31185322,70.0525812,69.71345113,69.33886753,68.98681989,68.69094928
Iraq,IRQ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.38060778,50.72634114,51.11376386,51.51341184,51.88451606,52.20725366,52.53929003,52.81860078,53.06693526,53.31914251,53.59208617,53.74069426,53.93186541,54.14900482,54.37239524,54.59976576,54.61771449,54.63969938,54.68362537,54.75327477,54.83489396,55.43872314,56.01288755,56.55043498,57.06878695,57.58574075,57.74782855,57.99419223,58.28983494,58.58053961,58.8435232
Ireland,IRL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.25276106,61.98850957,62.68991938,63.38082134,64.08930489,64.81070301,65.55462268,66.28294627,66.96494595,67.550385,68.01236974,68.47395208,68.82974352,69.07780153,69.22723028,69.28738201,69.15759216,68.97414144,68.74175701,68.4788732,68.20432728,67.60570712,67.01897358,66.44571179,65.88274859,65.33622788,65.09707974,64.89006852,64.72777871,64.62679429,64.58977769
Isle of Man,IMN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.81926344,60.10205909,60.42047844,60.74300906,61.02160441,61.2316881,61.45245176,61.60649149,61.7097128,61.79863453,61.89212826,61.92434639,61.9885715,62.06188099,62.11250378,62.12615126,62.2706188,62.35771981,62.3898493,62.36919047,62.28786001,62.05032656,61.78310776,61.49417939,61.19835304,60.91262883,60.60107399,60.32990904,60.09776752,59.90575367,59.75718428
Italy,ITA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.65495017,68.65541869,68.63810126,68.59617726,68.52872634,68.4379819,68.26736423,68.09104128,67.89901478,67.67115933,67.39101468,67.1780734,66.91705904,66.63603499,66.37989672,66.1733373,65.97207583,65.84465092,65.75800775,65.6540287,65.49437003,65.27119165,65.02018864,64.75929013,64.52449295,64.33598201,64.16047427,64.02524052,63.91920431,63.82120584,63.71081647
Jamaica,JAM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.89299254,58.24085591,58.48343532,58.66530413,58.86375801,59.1128191,59.31310303,59.5071202,59.69267189,59.86519415,60.03809845,60.357752,60.73093698,61.13624343,61.54479884,61.94610006,62.50034944,63.03662958,63.58694636,64.16611555,64.74708767,65.25461185,65.73181682,66.16805051,66.55417355,66.89031315,67.09541138,67.29244384,67.45326077,67.54638893,67.56407187
Japan,JPN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.65648353,69.77148169,69.78398779,69.70973812,69.59287143,69.45629552,69.27091523,69.0426776,68.78648133,68.51505901,68.23167739,67.9135661,67.60306058,67.28177834,66.92461038,66.51776712,66.13530358,65.71562294,65.25157967,64.73165078,64.14714689,63.53572342,62.87957917,62.20848909,61.5688117,60.99128482,60.49382348,60.07613014,59.72678128,59.4249197,59.1541702
Jordan,JOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.03438412,52.26230795,53.31070536,54.27100205,55.25012816,56.27915359,56.36438394,56.56507803,56.83449047,57.09906391,57.32958542,57.58038202,57.81556241,58.04123275,58.25135962,58.40813718,58.49826589,58.6059457,58.70848648,58.8015975,58.89184097,59.03888712,59.23994451,59.49264132,59.82320771,60.26763934,60.75659657,61.30351774,61.90801939,62.54434157,63.19245636
Kazakhstan,KAZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.70571812,62.57456957,62.55933488,62.64855012,62.83285177,63.11003163,63.56848391,64.09342514,64.64681701,65.17611747,65.63586703,66.15258476,66.56500306,66.94468578,67.3602944,67.82546194,68.13446981,68.49102515,68.83613877,69.07397722,69.13408267,68.77757544,68.33604702,67.80536631,67.19991169,66.54297947,65.77406829,64.9483167,64.14760395,63.46640612,62.95302472
Kenya,KEN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,48.4076788,48.7736802,49.23985467,49.76951139,50.30892362,50.82536573,51.20626136,51.50435012,51.77470195,52.09117522,52.4781745,52.6548984,52.96373618,53.33025998,53.65362312,53.89214631,54.08158292,54.19136271,54.27137945,54.40332296,54.62630437,54.84997617,55.17836258,55.58142039,56.01387836,56.45571517,56.92169994,57.39388204,57.87864645,58.38279903,58.90121004
Kiribati,KIR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.28729282,55.83781143,55.55065137,55.42949971,55.4036781,55.41860196,55.53020798,55.65490666,55.85487273,56.2129393,56.72425233,57.01988375,57.6553462,58.46344346,59.14761489,59.53966965,60.23340364,60.31680255,60.12494811,60.0762905,60.33208002,60.26468566,60.58381122,61.07702289,61.40815972,61.4432525,61.39401372,61.02945041,60.50739337,60.07941772,59.86822828
"Korea, Dem. People's Rep.",PRK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.53453896,68.85328119,68.74935403,68.39516381,68.08282165,67.9549804,67.78689049,67.82118611,67.9842034,68.12521507,68.1669496,68.14588523,68.04473952,67.9145004,67.84217965,67.86945556,67.86961672,67.99355441,68.20121001,68.41864538,68.60440145,68.76824207,68.85067707,68.91864685,69.07540928,69.36120089,69.62979793,70.03544853,70.46336609,70.7486289,70.80801539
"Korea, Rep.",KOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.32937814,70.01686135,70.36347977,70.51011674,70.68552521,70.99288708,71.03859888,71.33706052,71.74911886,72.06480207,72.19916208,72.37674061,72.37280594,72.27667567,72.23410688,72.30946226,72.44724072,72.62788823,72.84454847,73.0503541,73.20508309,73.28281943,73.35316675,73.40440499,73.41364858,73.35891973,73.16412851,72.92225296,72.60812059,72.19337949,71.66628453
Kosovo,XKX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.76594965,64.90014257,65.91336795,66.8013835,67.52342996,67.91340188,68.51431933,69.03843635,69.40914272,69.69880654,70.04287762,70.35628128,70.79626223,71.28143351,71.66815421,71.86078043,72.69247815,73.34317351,73.83303295,74.28775507,74.78541949,75.05624893,75.45505879,75.91859178,76.34074888,76.67673639,76.46089401,76.19508301,75.91063957,75.66632272,75.50198791
Kyrgyz Republic,KGZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.53487686,57.23885749,57.01798283,56.88607811,56.86405726,56.96065085,57.31548049,57.75711937,58.27413727,58.86878037,59.55239811,60.14002881,60.81583369,61.60842759,62.49325016,63.40090638,64.00524005,64.58981111,65.07361875,65.40526102,65.57967266,65.51792504,65.29697366,64.95505472,64.55971154,64.16486593,63.72269864,63.40651527,63.15485491,62.8980104,62.62326617
Lao PDR,LAO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.20759935,52.04834816,51.94143746,51.89060733,51.91422017,52.03051367,52.00502101,52.1232636,52.35959944,52.6802813,53.07068392,53.57558126,54.09714038,54.66632237,55.31322763,56.03311104,56.82972881,57.63239645,58.42235828,59.17707103,59.88812905,60.50149609,61.10830425,61.67774805,62.16482955,62.55148221,62.88211859,63.12551282,63.32093135,63.53301611,63.79359115
Latvia,LVA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.66788018,66.28832061,65.96352873,65.7174906,65.57436858,65.53945018,65.76500545,66.04933667,66.38463162,66.75886968,67.15498598,67.4445551,67.6944348,67.93821622,68.19714242,68.46233536,68.33320899,68.24623571,68.14944693,67.98364405,67.73214477,67.32849002,66.89078286,66.42041862,65.92012048,65.38709519,65.09153275,64.59043297,63.96060274,63.35573279,62.88051413
Lebanon,LBN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.48418505,58.64703704,59.69106657,60.59995823,61.41959248,62.21421729,62.30226288,62.47321251,62.71984448,62.98530911,63.20638351,63.05368002,62.98952347,63.02348819,63.23849767,63.71185352,64.45185286,65.3521122,66.35302947,67.25374016,67.82543159,67.8006223,67.55579842,67.11840409,66.65223883,66.3349089,66.48664243,66.66571839,66.9017647,67.15448853,67.38215604
Lesotho,LSO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.45567212,50.96448343,51.50287412,52.07816112,52.6905579,53.33646196,53.79599037,54.28186565,54.7909003,55.32697176,55.90927605,56.38804562,56.8620805,57.35755182,57.88233945,58.41855726,58.75607242,59.16880481,59.61369393,60.04102243,60.42866714,60.63011656,60.83586353,61.08359255,61.40664417,61.79592146,61.93577924,62.14596559,62.38256097,62.60725706,62.81314637
Liberia,LBR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.78976758,51.91494305,52.19756558,52.57446885,52.90655442,53.02091643,53.21785272,53.38388498,53.48620307,53.60305099,53.83586757,53.71591783,53.67803198,53.717317,53.76366821,53.74650883,53.65715781,53.57861597,53.51565748,53.51661755,53.62338989,53.71660531,53.88406056,54.12178044,54.41027034,54.73222531,55.0003303,55.29857561,55.62158161,55.96138757,56.3093046
Libya,LBY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.14031836,55.76978515,56.51849057,57.33593571,58.15231082,58.93481609,59.67130584,60.34737741,60.99492378,61.66693771,62.38176551,63.10541059,63.85903391,64.60175495,65.27480695,65.84906324,66.22770123,66.51006973,66.71840453,66.89650641,67.07255622,67.04092669,67.01495192,66.98873165,66.94865182,66.89339803,66.99872862,67.13142809,67.28872201,67.47348414,67.68940979
Liechtenstein,LIE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.55640436,66.36020378,66.18191017,66.04136432,65.96135038,65.95130662,65.85634544,65.81157068,65.82762822,65.90815263,66.05189445,66.30796358,66.55125476,66.78764573,67.01887623,67.24114216,67.38314461,67.54472258,67.71417411,67.86183032,67.96328593,67.79074938,67.5808168,67.33500967,67.05283566,66.71974979,66.38965765,65.97155985,65.41254234,64.70613601,63.90408954
Luxembourg,LUX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.24704878,68.97052429,68.6459169,68.28986165,67.94770807,67.65617458,67.38422073,67.20606514,67.09461221,67.02283067,66.98234133,66.89421578,66.84395325,66.83798248,66.87877225,66.95672306,67.25478405,67.57146016,67.87733954,68.14473332,68.36296907,68.64301848,68.90688076,69.15843409,69.40196496,69.62792528,69.7182977,69.82818334,69.93802183,70.01781628,70.05166316
"Macao SAR, China",MAC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.9643871,67.76085469,67.48925647,67.24950635,67.1949031,67.37490046,67.6528384,68.02382946,68.48658256,69.05825524,69.76754515,70.79906288,72.03049768,73.3658579,74.67986438,75.88669961,77.10282929,78.16202224,79.04215325,79.73784195,80.2331393,80.23135911,80.11343187,79.84488337,79.40234629,78.79352583,77.90665039,76.92154485,75.86173049,74.76879357,73.67414355
Madagascar,MDG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.41224832,51.43813199,51.51391686,51.62058024,51.73288757,51.83434258,51.78691344,51.76538596,51.76839217,51.8051701,51.88201719,51.86165221,51.91802121,52.03304377,52.18816809,52.37569699,52.56366316,52.77018123,53.00841303,53.29844738,53.64400113,53.96936079,54.3521052,54.76324791,55.16114362,55.52256805,55.82712075,56.09750403,56.34513228,56.58909589,56.83676563
Malawi,MWI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.10320591,51.84483282,51.7434232,51.73988405,51.71921126,51.59524461,51.38882002,51.17019094,50.95957882,50.82283352,50.79704842,50.62835024,50.58468469,50.62845302,50.69639187,50.75172945,50.75561719,50.75848052,50.77727896,50.84888296,50.99265372,51.09546344,51.31054367,51.60321621,51.93082044,52.27595464,52.66897724,53.05410874,53.45227916,53.88928735,54.36639883
Malaysia,MYS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.2709169,59.53882565,59.79092607,60.04081212,60.30996871,60.6091136,60.97855641,61.37022695,61.79058465,62.24440453,62.7287479,63.04743757,63.48923809,64.02653099,64.59519587,65.13201263,65.43778155,65.76803016,66.15116769,66.60283165,67.10071793,67.5868546,67.99096772,68.34002043,68.65432939,68.93482936,69.08061926,69.22225702,69.33310429,69.38424954,69.36819716
Maldives,MDV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.69573128,49.63591018,49.62351597,49.71084685,49.97787504,50.47159232,51.24448749,52.19525322,53.30316068,54.50979245,55.77097903,57.54507415,59.30193823,61.00639943,62.61866898,64.10540412,65.58428273,66.93459121,68.14023503,69.210918,70.15317143,71.30080553,72.40916632,73.39488394,74.20525729,74.84343229,75.39536331,75.82664856,76.14873879,76.44932791,76.80688344
Mali,MLI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.44791739,49.37786657,49.37371855,49.42305508,49.52699981,49.6859734,49.66140524,49.73081029,49.85847774,50.00088321,50.13307974,50.11853685,50.12390152,50.14079888,50.16824224,50.20361604,50.0224791,49.89188705,49.80429837,49.76097336,49.76698334,49.57119073,49.46778046,49.43725336,49.45806165,49.52097561,49.62358011,49.76226784,49.94928385,50.20017519,50.51554669
Malta,MLT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.08676436,66.11525416,66.20330478,66.32189333,66.43959866,66.54488241,66.79868403,67.02183656,67.2356632,67.47024655,67.74174701,67.93590158,68.16170828,68.40809362,68.65276292,68.8735781,69.18302455,69.43744299,69.56880615,69.53216118,69.31705986,68.99074486,68.57226849,68.06554484,67.51650988,66.98096453,66.41297693,65.88290903,65.37377518,64.8540325,64.30223104
Marshall Islands,MHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.05722134,52.0464464,52.09640421,52.19228103,52.31587805,52.45894979,52.57138836,52.69380739,52.83733459,53.01510588,53.22872354,53.45211664,53.72069174,54.01256778,54.30054024,54.57123452,54.78022151,54.99102737,55.1986234,55.40295909,55.60313606,55.73921095,55.88234897,56.03275342,56.19622091,56.37637932,56.46742802,56.60673381,56.77570502,56.95484186,57.13704105
